BookingID,CourtType,OrderDate,OrderTime,StartTime,EndTime,Status,CustomerID,SportCenterID,RID
BKG01128,Bóng rổ,2024-03-15,07:11:21,2024-03-18 11:11:21,2024-03-18 14:11:21,Cancelled,CUS00552,CEN005,EMP0030
BKG01129,Cầu lông,2024-04-09,22:42:56,2024-04-13 05:42:56,2024-04-13 07:42:56,Pending,CUS00756,CEN005,EMP0049
BKG01130,Bóng rổ,2024-12-16,12:11:17,2024-12-25 16:11:17,2024-12-25 19:11:17,Pending,CUS00520,CEN004,EMP0100
BKG01131,Tennis,2024-11-11,07:47:10,2024-11-15 09:47:10,2024-11-15 11:47:10,Pending,CUS00745,CEN005,EMP0023
BKG01132,Bóng rổ,2024-08-28,20:53:22,2024-08-31 04:53:22,2024-08-31 06:53:22,Confirmed,CUS00022,CEN004,EMP0035
BKG01133,Cầu lông,2024-05-12,01:16:13,2024-05-12 10:16:13,2024-05-12 12:16:13,Pending,CUS00778,CEN005,EMP0082
BKG01134,Tennis,2024-08-24,10:13:40,2024-08-28 17:13:40,2024-08-28 20:13:40,Pending,CUS00255,CEN005,EMP0055
BKG01135,Bóng rổ,2024-04-20,01:17:09,2024-04-25 04:17:09,2024-04-25 06:17:09,Cancelled,CUS00099,CEN004,EMP0052
BKG01136,Tennis,2024-01-18,09:34:51,2024-01-22 16:34:51,2024-01-22 17:34:51,Cancelled,CUS00536,CEN002,EMP0001
BKG01137,Bóng đá,2024-10-22,22:33:39,2024-11-01 07:33:39,2024-11-01 09:33:39,Confirmed,CUS00140,CEN005,EMP0066
BKG01138,Bóng rổ,2024-03-23,10:28:02,2024-03-27 14:28:02,2024-03-27 17:28:02,Cancelled,CUS00626,CEN004,EMP0086
BKG01139,Bóng rổ,2024-07-19,12:40:56,2024-07-25 18:40:56,2024-07-25 20:40:56,Cancelled,CUS00552,CEN005,EMP0075
BKG01140,Tennis,2024-06-26,11:24:37,2024-06-26 17:24:37,2024-06-26 20:24:37,Pending,CUS00469,CEN001,EMP0112
BKG01141,Bóng rổ,2024-08-14,21:31:50,2024-08-14 22:31:50,2024-08-15 00:31:50,Cancelled,CUS00451,CEN001,EMP0011
BKG01142,Bóng đá,2024-10-21,15:45:35,2024-10-24 23:45:35,2024-10-25 01:45:35,Cancelled,CUS00459,CEN001,EMP0044
BKG01143,Bóng rổ,2024-07-05,13:58:25,2024-07-10 19:58:25,2024-07-10 21:58:25,Cancelled,CUS00334,CEN001,EMP0084
BKG01144,Tennis,2024-01-30,17:43:03,2024-02-08 01:43:03,2024-02-08 03:43:03,Pending,CUS00703,CEN001,EMP0050
BKG01145,Bóng rổ,2024-09-14,04:01:27,2024-09-18 08:01:27,2024-09-18 11:01:27,Cancelled,CUS00700,CEN002,EMP0027
BKG01146,Tennis,2024-09-26,15:17:29,2024-09-29 20:17:29,2024-09-29 23:17:29,Cancelled,CUS00446,CEN005,EMP0067
BKG01147,Tennis,2024-01-08,05:47:54,2024-01-12 10:47:54,2024-01-12 11:47:54,Cancelled,CUS00344,CEN004,EMP0053
BKG01148,Cầu lông,2024-07-07,03:36:41,2024-07-12 07:36:41,2024-07-12 08:36:41,Pending,CUS00730,CEN003,EMP0116
BKG01149,Cầu lông,2024-11-04,21:42:35,2024-11-13 03:42:35,2024-11-13 04:42:35,Confirmed,CUS00720,CEN005,EMP0076
BKG01150,Cầu lông,2024-12-15,08:01:42,2024-12-20 15:01:42,2024-12-20 16:01:42,Confirmed,CUS00035,CEN002,EMP0043
BKG01151,Bóng đá,2024-11-30,20:19:36,2024-12-10 23:19:36,2024-12-11 02:19:36,Confirmed,CUS00723,CEN004,EMP0055
BKG01152,Cầu lông,2024-10-20,10:25:18,2024-10-26 14:25:18,2024-10-26 17:25:18,Pending,CUS00645,CEN004,EMP0098
BKG01153,Cầu lông,2024-07-19,21:36:08,2024-07-30 01:36:08,2024-07-30 04:36:08,Pending,CUS00777,CEN004,EMP0111
BKG01154,Bóng đá,2024-09-17,15:47:15,2024-09-23 18:47:15,2024-09-23 20:47:15,Cancelled,CUS00360,CEN002,EMP0003
BKG01155,Bóng đá,2024-01-09,10:35:27,2024-01-10 12:35:27,2024-01-10 14:35:27,Cancelled,CUS00592,CEN004,EMP0077
BKG01156,Tennis,2024-02-02,15:29:17,2024-02-12 01:29:17,2024-02-12 02:29:17,Pending,CUS00778,CEN003,EMP0083
BKG01157,Tennis,2024-02-27,06:08:41,2024-03-05 13:08:41,2024-03-05 15:08:41,Cancelled,CUS00386,CEN004,EMP0007
BKG01158,Cầu lông,2024-05-30,09:48:58,2024-06-04 15:48:58,2024-06-04 16:48:58,Pending,CUS00199,CEN004,EMP0028
BKG01159,Tennis,2024-04-28,01:54:03,2024-05-08 05:54:03,2024-05-08 06:54:03,Cancelled,CUS00610,CEN003,EMP0052
BKG01160,Bóng rổ,2024-10-17,04:29:14,2024-10-20 07:29:14,2024-10-20 08:29:14,Cancelled,CUS00074,CEN002,EMP0026
BKG01161,Cầu lông,2024-05-23,23:57:19,2024-05-31 09:57:19,2024-05-31 11:57:19,Pending,CUS00489,CEN001,EMP0058
BKG01162,Cầu lông,2024-11-21,12:34:33,2024-11-22 19:34:33,2024-11-22 21:34:33,Confirmed,CUS00366,CEN004,EMP0060
BKG01163,Bóng rổ,2024-03-08,05:01:47,2024-03-18 11:01:47,2024-03-18 12:01:47,Confirmed,CUS00251,CEN004,EMP0057
BKG01164,Tennis,2024-09-27,12:58:22,2024-09-27 20:58:22,2024-09-27 23:58:22,Cancelled,CUS00620,CEN004,EMP0105
BKG01165,Bóng rổ,2024-04-12,21:39:47,2024-04-20 02:39:47,2024-04-20 05:39:47,Confirmed,CUS00701,CEN003,EMP0084
BKG01166,Cầu lông,2024-04-20,18:48:47,2024-04-28 23:48:47,2024-04-29 00:48:47,Cancelled,CUS00363,CEN002,EMP0058
BKG01167,Bóng rổ,2024-11-01,17:20:34,2024-11-05 17:20:34,2024-11-05 18:20:34,Confirmed,CUS00399,CEN004,EMP0054
BKG01168,Bóng rổ,2024-04-19,06:46:07,2024-04-19 10:46:07,2024-04-19 11:46:07,Pending,CUS00492,CEN004,EMP0060
BKG01169,Tennis,2024-02-01,06:28:25,2024-02-05 15:28:25,2024-02-05 17:28:25,Confirmed,CUS00205,CEN003,EMP0012
BKG01170,Bóng đá,2024-05-03,03:29:36,2024-05-10 06:29:36,2024-05-10 09:29:36,Pending,CUS00061,CEN005,EMP0076
BKG01171,Bóng đá,2024-11-02,07:50:07,2024-11-02 17:50:07,2024-11-02 20:50:07,Pending,CUS00585,CEN003,EMP0095
BKG01172,Bóng đá,2024-11-05,06:08:07,2024-11-11 11:08:07,2024-11-11 13:08:07,Confirmed,CUS00744,CEN005,EMP0020
BKG01173,Cầu lông,2024-10-16,06:38:48,2024-10-20 10:38:48,2024-10-20 12:38:48,Pending,CUS00538,CEN003,EMP0084
BKG01174,Bóng rổ,2024-05-21,22:18:21,2024-05-25 03:18:21,2024-05-25 04:18:21,Pending,CUS00694,CEN002,EMP0053
BKG01175,Bóng rổ,2024-01-13,09:15:06,2024-01-23 19:15:06,2024-01-23 22:15:06,Pending,CUS00038,CEN003,EMP0060
BKG01176,Bóng đá,2024-11-28,05:31:55,2024-12-07 06:31:55,2024-12-07 07:31:55,Pending,CUS00754,CEN002,EMP0105
BKG01177,Tennis,2024-08-15,03:47:47,2024-08-25 08:47:47,2024-08-25 10:47:47,Pending,CUS00081,CEN005,EMP0089
BKG01178,Bóng rổ,2024-11-19,17:13:52,2024-11-24 18:13:52,2024-11-24 19:13:52,Cancelled,CUS00105,CEN003,EMP0065
BKG01179,Cầu lông,2024-10-17,20:01:40,2024-10-25 00:01:40,2024-10-25 02:01:40,Confirmed,CUS00079,CEN003,EMP0094
BKG01180,Tennis,2024-07-01,16:17:42,2024-07-08 22:17:42,2024-07-08 23:17:42,Cancelled,CUS00659,CEN004,EMP0066
BKG01181,Bóng rổ,2024-09-16,18:52:32,2024-09-16 22:52:32,2024-09-17 01:52:32,Confirmed,CUS00751,CEN005,EMP0053
BKG01182,Bóng rổ,2024-09-17,16:10:27,2024-09-27 22:10:27,2024-09-28 01:10:27,Pending,CUS00726,CEN005,EMP0003
BKG01183,Tennis,2024-10-03,12:27:32,2024-10-05 17:27:32,2024-10-05 19:27:32,Confirmed,CUS00615,CEN005,EMP0048
BKG01184,Bóng đá,2024-07-23,13:42:13,2024-08-02 22:42:13,2024-08-02 23:42:13,Confirmed,CUS00736,CEN002,EMP0090
BKG01185,Cầu lông,2024-09-25,14:41:45,2024-09-28 14:41:45,2024-09-28 17:41:45,Pending,CUS00589,CEN002,EMP0064
BKG01186,Bóng rổ,2024-12-18,17:40:21,2024-12-22 17:40:21,2024-12-22 19:40:21,Confirmed,CUS00493,CEN002,EMP0080
BKG01187,Bóng rổ,2024-03-08,20:38:59,2024-03-10 21:38:59,2024-03-10 23:38:59,Pending,CUS00364,CEN001,EMP0028
BKG01188,Bóng đá,2024-07-25,13:59:07,2024-07-31 19:59:07,2024-07-31 20:59:07,Confirmed,CUS00497,CEN003,EMP0058
BKG01189,Cầu lông,2024-03-23,19:17:55,2024-04-01 04:17:55,2024-04-01 05:17:55,Confirmed,CUS00465,CEN005,EMP0044
BKG01190,Cầu lông,2024-04-11,10:05:45,2024-04-18 14:05:45,2024-04-18 16:05:45,Pending,CUS00003,CEN002,EMP0042
BKG01191,Tennis,2024-04-19,12:40:21,2024-04-20 12:40:21,2024-04-20 15:40:21,Cancelled,CUS00171,CEN002,EMP0101
BKG01192,Bóng rổ,2024-09-07,13:08:16,2024-09-10 18:08:16,2024-09-10 19:08:16,Cancelled,CUS00766,CEN004,EMP0053
BKG01193,Tennis,2024-12-25,11:52:50,2025-01-01 18:52:50,2025-01-01 20:52:50,Pending,CUS00209,CEN001,EMP0027
BKG01194,Tennis,2024-01-30,15:40:44,2024-02-08 01:40:44,2024-02-08 02:40:44,Pending,CUS00145,CEN003,EMP0066
BKG01195,Tennis,2024-03-16,23:04:51,2024-03-21 05:04:51,2024-03-21 07:04:51,Cancelled,CUS00081,CEN003,EMP0027
BKG01196,Tennis,2024-09-04,15:45:08,2024-09-06 16:45:08,2024-09-06 18:45:08,Cancelled,CUS00617,CEN003,EMP0044
BKG01197,Bóng đá,2024-11-10,02:59:25,2024-11-19 10:59:25,2024-11-19 12:59:25,Cancelled,CUS00694,CEN001,EMP0118
BKG01198,Cầu lông,2024-08-03,03:39:34,2024-08-09 08:39:34,2024-08-09 10:39:34,Cancelled,CUS00114,CEN004,EMP0059
BKG01199,Tennis,2024-10-21,08:07:30,2024-10-30 10:07:30,2024-10-30 11:07:30,Cancelled,CUS00211,CEN001,EMP0076
BKG01200,Cầu lông,2024-04-30,19:11:11,2024-05-09 04:11:11,2024-05-09 05:11:11,Cancelled,CUS00734,CEN001,EMP0094
